TABLE NO.  1
 ID          CELLINE     ADDITIVE    ADDITIVECONC DRUG        DAY         REP         DRUGCONC    DV          Y           IPRED       IRES        IWRES       CWRES       TOP         BOTTOM      IC50        GAMMA       TVTOP       TVBOTTOM    TVIC50      TVGAMMA     IMAX        ETA1        ETA2        ETA3        ETA4        DV          PRED        RES         WRES
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  6.8587E-03  7.4658E-01  6.1824E-01  6.1824E-01  1.2834E-01  7.3662E-01  7.3662E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.4658E-01  6.1824E-01  1.2834E-01  7.3662E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  2.0576E-02  4.4709E-01  4.2301E-01  4.2301E-01  2.4080E-02  1.9975E-01  1.9975E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.4709E-01  4.2301E-01  2.4080E-02  1.9975E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  6.1728E-02  2.3698E-01  2.6857E-01  2.6857E-01 -3.1599E-02 -4.0072E-01 -4.0072E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.3698E-01  2.6857E-01 -3.1599E-02 -4.0072E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  1.8519E-01  1.5257E-01  1.7335E-01  1.7335E-01 -2.0781E-02 -3.8310E-01 -3.8310E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5257E-01  1.7335E-01 -2.0781E-02 -3.8310E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  5.5556E-01  1.2475E-01  1.2335E-01  1.2335E-01  1.4000E-03  3.3113E-02  3.3113E-02  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.2475E-01  1.2335E-01  1.4000E-03  3.3113E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  1.0000E+00  3.0000E+00  1.6667E+00  1.0783E-01  9.9300E-02  9.9300E-02  8.5290E-03  2.3036E-01  2.3036E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0783E-01  9.9300E-02  8.5290E-03  2.3036E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  0.0000E+00  9.0051E-01  1.0660E+00  1.0660E+00 -1.6545E-01 -5.5441E-01 -5.5441E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.0051E-01  1.0660E+00 -1.6545E-01 -5.5441E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  7.6208E-04  8.3795E-01  9.2704E-01  9.2704E-01 -8.9092E-02 -3.4291E-01 -3.4291E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.3795E-01  9.2704E-01 -8.9092E-02 -3.4291E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  2.2862E-03  8.3562E-01  8.0004E-01  8.0004E-01  3.5578E-02  1.5844E-01  1.5844E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.3562E-01  8.0004E-01  3.5578E-02  1.5844E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  6.8587E-03  6.6288E-01  6.1824E-01  6.1824E-01  4.4634E-02  2.5618E-01  2.5618E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6288E-01  6.1824E-01  4.4634E-02  2.5618E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  2.0576E-02  4.1750E-01  4.2301E-01  4.2301E-01 -5.5092E-03 -4.5701E-02 -4.5701E-02  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.1750E-01  4.2301E-01 -5.5092E-03 -4.5701E-02
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  6.1728E-02  1.5568E-01  2.6857E-01  2.6857E-01 -1.1289E-01 -1.4316E+00 -1.4316E+00  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5568E-01  2.6857E-01 -1.1289E-01 -1.4316E+00
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  1.8519E-01  1.3026E-01  1.7335E-01  1.7335E-01 -4.3088E-02 -7.9434E-01 -7.9434E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.3026E-01  1.7335E-01 -4.3088E-02 -7.9434E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  5.5556E-01  8.7365E-02  1.2335E-01  1.2335E-01 -3.5984E-02 -8.5108E-01 -8.5108E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.7365E-02  1.2335E-01 -3.5984E-02 -8.5108E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  1.0000E+00  1.6667E+00  6.8727E-02  9.9300E-02  9.9300E-02 -3.0573E-02 -8.2574E-01 -8.2574E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.8727E-02  9.9300E-02 -3.0573E-02 -8.2574E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  0.0000E+00  9.3271E-01  1.0660E+00  1.0660E+00 -1.3324E-01 -4.4649E-01 -4.4649E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.3271E-01  1.0660E+00 -1.3324E-01 -4.4649E-01
  1.0000E+00  1.0000E+00  1.0000E+00  0.0000E+00   1.0000E+00  2.0000E+00  2.0000E+00  7.6208E-04  8.2733E-01  9.2704E-01  9.2704E-01 -9.9713E-02 -3.8379E-01 -3.8379E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  1.0659E+00  7.9174E-02  8.8185E-03  7.3874E-01  9.2572E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.2733E-01  9.2704E-01 -9.9713E-02 -3.8379E-01
